,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_learning_rate,param_max_features,param_n_estimators,param_subsample,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
23,4.355627059936523,0.015629291534423828,-8028917.789268147,-0.30126731069191964,0.7,auto,500,1,"{'max_features': 'auto', 'subsample': 1, 'learning_rate': 0.7, 'n_estimators': 500}",16,-6380273.712303591,-0.26249440893538,-7466471.423052756,-0.2949115683420877,-10244959.115562104,-0.34639595479829105,0.038322115207626135,7.592050231976823e-06,1627413.2067724532,0.03454623901536052
24,0.2812686761220296,0.0,-8108650.966046747,-309315.8565445074,0.7,sqrt,100,0.8,"{'max_features': 'sqrt', 'subsample': 0.8, 'learning_rate': 0.7, 'n_estimators': 100}",19,-10444129.806322725,-308594.76283377165,-6357864.052978431,-309065.41647388635,-7516945.588868287,-310287.3903258641,3.4841394769005733e-06,0.0,1720205.9018703175,713.3428948625256
25,0.27605628967285156,0.0052076975504557295,-8193315.216141566,-275213.7248764329,0.7,sqrt,100,0.9,"{'max_features': 'sqrt', 'subsample': 0.9, 'learning_rate': 0.7, 'n_estimators': 100}",21,-9444276.012727777,-257806.21816870253,-7109776.625423182,-249867.1756733651,-8022136.371244953,-317967.78078723105,0.007366763641092487,0.007364796504591637,960934.8637076296,30404.923631471647
26,0.21407429377237955,0.005208174387613933,-8200345.130298618,-221592.36026065683,0.7,sqrt,100,1,"{'max_features': 'sqrt', 'subsample': 1, 'learning_rate': 0.7, 'n_estimators': 100}",22,-7080605.489591315,-210079.41318041284,-6787963.986311357,-231208.24665529554,-10735828.496496808,-223489.4209462621,0.006628130025722164,0.007365470854167811,1795494.119219885,8729.491410767023
27,1.1803200244903564,0.01041706403096517,-9688823.478682056,-678.8595835150726,0.7,sqrt,500,0.8,"{'max_features': 'sqrt', 'subsample': 0.8, 'learning_rate': 0.7, 'n_estimators': 500}",43,-10458568.335329108,-642.5545744522303,-8067201.3835607,-509.487018454866,-10538389.171040302,-884.5371576381214,0.006432929641245532,0.007365979678078607,1146263.614758281,155.25074769038332
28,1.1511070728302002,0.010420640309651693,-8771362.51269691,-438.49482720513714,0.7,sqrt,500,0.9,"{'max_features': 'sqrt', 'subsample': 0.9, 'learning_rate': 0.7, 'n_estimators': 500}",28,-8836418.631623782,-430.7869206911952,-8770750.431352217,-493.9337934674863,-8706723.111394234,-390.7637674567301,0.014737235638998961,0.007368506170412081,52962.91603422017,42.470165480297496
29,0.8587876955668131,0.015616178512573242,-9320753.536388222,-411.52222970128815,0.7,sqrt,500,1,"{'max_features': 'sqrt', 'subsample': 1, 'learning_rate': 0.7, 'n_estimators': 500}",34,-11265844.705072375,-227.53552515106347,-6647455.633434996,-419.0557384518327,-10043119.156036625,-587.9754255009683,0.0009082935646815316,7.018852922382233e-07,1953766.605510138,147.245363835636
30,0.25001056989034015,0.0,-8030315.018292104,-441791.3588302371,0.7,log2,100,0.8,"{'max_features': 'log2', 'subsample': 0.8, 'learning_rate': 0.7, 'n_estimators': 100}",17,-7295865.961394932,-383493.3775892052,-6574719.644305365,-460280.9098249011,-10222565.00189943,-481599.7890766051,4.13106009749318e-06,0.0,1576735.806820113,42131.65568169984
31,0.2395944595336914,0.0,-8992504.803173855,-373264.53689416026,0.7,log2,100,0.9,"{'max_features': 'log2', 'subsample': 0.9, 'learning_rate': 0.7, 'n_estimators': 100}",32,-10231340.813015675,-365457.54643251124,-7436649.031025927,-370915.7513792127,-9305804.337222178,-383420.3128707568,0.007367271434404975,0.0,1162484.268937079,7518.991048235156
32,0.18826818466186523,0.0,-7316108.232548078,-312383.53695837554,0.7,log2,100,1,"{'max_features': 'log2', 'subsample': 1, 'learning_rate': 0.7, 'n_estimators': 100}",4,-7278753.130174497,-300821.7632640254,-6097867.91015844,-326886.0959700276,-8571815.8347959,-309442.7516410737,0.001073734105287866,0.0,1009826.4452954663,10842.002384680858
33,1.0313124656677246,0.015622377395629883,-10723526.433130417,-2707.0943274021206,0.7,log2,500,0.8,"{'max_features': 'log2', 'subsample': 0.8, 'learning_rate': 0.7, 'n_estimators': 500}",60,-8597181.069592133,-2617.5243349643642,-8181640.431484502,-2659.244008586199,-15398143.219826741,-2844.5146386557985,3.022059335999734e-06,8.431617234468361e-06,3307330.2735756286,98.65221487823237
34,1.000053882598877,0.015617450078328451,-8488062.647731196,-1724.0411997466515,0.7,log2,500,0.9,"{'max_features': 'log2', 'subsample': 0.9, 'learning_rate': 0.7, 'n_estimators': 500}",27,-7531041.377594873,-1137.6286954739646,-7270456.095708884,-1489.8317604046151,-10665564.407637985,-2544.6631433613748,3.371747880871523e-07,5.619579801452537e-07,1542246.9583058816,597.8165997991583
35,0.7240015665690104,0.01562809944152832,-7709796.438438157,-1619.544607433525,0.7,log2,500,1,"{'max_features': 'log2', 'subsample': 1, 'learning_rate': 0.7, 'n_estimators': 500}",12,-6695247.597698266,-1289.6357918343588,-6206855.235851739,-1623.68115353526,-10230333.174979903,-1945.3168769309561,0.007371034243955047,3.239920474789859e-06,1792083.8642891767,267.6966624105247
36,1.014785369237264,0.00520634651184082,-10251501.62673749,-78005.51061121245,0.8,auto,100,0.8,"{'max_features': 'auto', 'subsample': 0.8, 'learning_rate': 0.8, 'n_estimators': 100}",52,-8558842.65558336,-83999.39592248818,-11110996.901995134,-65806.67158114778,-11089748.382607413,-84210.46433000137,0.012819244265996432,0.007362885847459144,1198717.7793484954,8626.312179575323
37,0.994837760925293,0.0,-10969609.206119062,-49764.897292807385,0.8,auto,100,0.9,"{'max_features': 'auto', 'subsample': 0.9, 'learning_rate': 0.8, 'n_estimators': 100}",64,-9117649.123985825,-49042.333242722954,-9497816.940363185,-45624.0998379988,-14298922.995696265,-54628.25879770039,0.019490177880031254,0.0,2357531.7557657133,3711.2705594130807
38,0.9159525235493978,0.0,-9447170.575828915,-39078.96583518318,0.8,auto,100,1,"{'max_features': 'auto', 'subsample': 1, 'learning_rate': 0.8, 'n_estimators': 100}",37,-7549993.580739959,-31613.355800469235,-8314431.089723444,-40328.946043255084,-12482784.285236826,-45294.59566182524,0.015305043448320548,0.0,2167489.3616492306,5654.845646370772
39,5.067704598108928,0.015627225240071613,-12368918.881098732,-0.32118596214292316,0.8,auto,500,0.8,"{'max_features': 'auto', 'subsample': 0.8, 'learning_rate': 0.8, 'n_estimators': 500}",77,-9745068.724083018,-0.27016596675357785,-8629535.203547817,-0.31360828642889893,-18740032.145566314,-0.37978363324629266,0.0037028467801581665,2.6429953810876036e-06,4524667.916648937,0.04507086330618483
40,4.9822596708933515,0.01562817891438802,-9453400.266437812,-0.060591089421977495,0.8,auto,500,0.9,"{'max_features': 'auto', 'subsample': 0.9, 'learning_rate': 0.8, 'n_estimators': 500}",38,-8165189.308210997,-0.03697879002365651,-8917461.472364297,-0.038415906603876775,-11281418.520114195,-0.10637857163839921,0.01787248524058457,4.832838629249183e-06,1327661.9415952866,0.03238195456120211
41,4.3516294956207275,0.010412057240804037,-9549793.218419844,-0.048697468219064434,0.8,auto,500,1,"{'max_features': 'auto', 'subsample': 1, 'learning_rate': 0.8, 'n_estimators': 500}",42,-7606372.79293273,-0.028965405037856724,-8632902.445659462,-0.05717727845306243,-12415940.514041174,-0.05994972116627414,0.052267006299754705,0.007362436283648606,2068080.4494717752,0.013998508198849615
42,0.27605652809143066,0.0052080949147542315,-11440984.532412536,-303771.30598413595,0.8,sqrt,100,0.8,"{'max_features': 'sqrt', 'subsample': 0.8, 'learning_rate': 0.8, 'n_estimators': 100}",68,-10166461.391587626,-345386.30247388786,-10594048.70024926,-281041.3945201325,-13566270.902220018,-284886.22095838754,0.00737249602862031,0.007365358462571784,1511794.3389678001,29468.080157085486
43,0.27605565388997394,0.0,-8237872.94601967,-245609.667195323,0.8,sqrt,100,0.9,"{'max_features': 'sqrt', 'subsample': 0.9, 'learning_rate': 0.8, 'n_estimators': 100}",23,-9568727.444502467,-264770.4860719031,-6331882.169804673,-205682.33941556927,-8809012.663696364,-266376.1760984966,0.007369179941395056,0.0,1381998.3668866977,28240.493242143097
44,0.20313239097595215,0.01041396458943685,-11987834.488284413,-188665.73772874847,0.8,sqrt,100,1,"{'max_features': 'sqrt', 'subsample': 1, 'learning_rate': 0.8, 'n_estimators': 100}",75,-7587968.257618395,-182451.47725491616,-7096468.153037469,-199847.46324218472,-21292279.865700874,-183698.27268914448,7.83765194316809e-06,0.007363785188649036,6577365.499244548,7923.040822271747
